score_binary;PRF;GetSystemTimeAsFileTime;LdrLoadDll;LdrGetProcedureAddress;GetFileType;LdrGetDllHandle;SetUnhandledExceptionFilter;GetSystemInfo;NtAllocateVirtualMemory;RegCreateKeyExA;RegQueryValueExA;RegSetValueExA;RegCloseKey;CryptAcquireContextA;CryptCreateHash;CryptHashData;NtOpenSection;NtMapViewOfSection;RegOpenKeyExW;RegQueryValueExW;;NtOpenKey;NtQueryValueKey;NtClose;NtEnumerateValueKey;RegOpenKeyExA;CreateDirectoryW;GetFileAttributesExW;CoInitializeEx;WriteConsoleA;NtCreateFile;GetTimeZoneInformation;SetFilePointerEx;NtWriteFile;NtDeviceIoControlFile;GetSystemWindowsDirectoryW;NtOpenFile;DeviceIoControl;RegCreateKeyExW;RegSetValueExW;NtReadFile;NtFreeVirtualMemory;NtCreateSection;WSAStartup;NtCreateThreadEx;NtDuplicateObject;NtResumeThread;FindResourceExW;LoadResource;LdrUnloadDll;NtQuerySystemInformation;GlobalMemoryStatusEx;RegEnumValueW;CreateToolhelp32Snapshot;Process32FirstW;Process32NextW;NtOpenProcess;LookupAccountSidW;GetAdaptersAddresses;GetBestInterfaceEx;RegEnumKeyExW;CoUninitialize;getaddrinfo;FindFirstFileExW;NtQueryDirectoryFile;NtCreateMutant;GetFileVersionInfoSizeW;GetFileVersionInfoW;GetAddrInfoW;WSASocketW;bind;setsockopt;NtSetInformationFile;getsockname;WSASend;WSARecv;CertOpenStore;CryptDecodeObjectEx;RegEnumKeyExA;RegQueryInfoKeyW;NtSetValueKey;LoadStringW;CertControlStore;GetFileSize;GetTempPathW;GetSystemDirectoryW;GetNativeSystemInfo;GetShortPathNameW;SetFilePointer;SetFileTime;DeleteFileW;OpenSCManagerW;OpenServiceW;CreateThread;UuidCreate;NtOpenThread;StartServiceW;SetEndOfFile;FindResourceA;SizeofResource;closesocket;CoInitializeSecurity;CoCreateInstance;GetUserNameExW;GetComputerNameW;CopyFileW;CreateServiceW;NtDelayExecution;SHGetFolderPathW;SetFileInformationByHandle;NtUnmapViewOfSection;NtTerminateProcess;shutdown;__exception__;GetSystemDirectoryA;GetVolumePathNameW;NtQueryInformationFile;SetErrorMode;NtQueryKey;NtOpenKeyEx;NtQueryAttributesFile;NtCreateKey;NtEnumerateKey;RegDeleteValueW;COleScript_Compile;MessageBoxTimeoutW;NtProtectVirtualMemory;FindResourceW;OleInitialize;CreateActCtxW;GetVolumeNameForVolumeMountPointW;RegEnumKeyW;GetVolumePathNamesForVolumeNameW;GetFileSizeEx;GetFileInformationByHandleEx;GetForegroundWindow;DrawTextExW;GetSystemMetrics;NtOpenMutant;LoadStringA;CreateProcessInternalW;RemoveDirectoryA;SendNotifyMessageA;GetSystemWindowsDirectoryA;SendNotifyMessageW;SearchPathW;GetKeyState;DrawTextExA;GetCursorPos;EnumWindows;GetDiskFreeSpaceExW;GetComputerNameA;GetUserNameA;FindWindowW;NetShareEnum;GetFileInformationByHandle;RegDeleteKeyA;RegDeleteKeyW;SetWindowsHookExA;GetKeyboardState;GetDiskFreeSpaceW;SetWindowsHookExW;IsDebuggerPresent;FindWindowExW;GetAsyncKeyState;NtQueryFullAttributesFile;SetFileAttributesW;RemoveDirectoryW;SHGetSpecialFolderLocation;ShellExecuteExW;socket;gethostbyname;ioctlsocket;connect;select;send;recv;CryptAcquireContextW;timeGetTime;NetGetJoinInformation;LookupPrivilegeValueW;ReadProcessMemory;NtOpenDirectoryObject;MoveFileWithProgressW;NtDeleteKey;EncryptMessage;DecryptMessage;CoGetClassObject;WriteConsoleW;OutputDebugStringA;NtTerminateThread;FindWindowA;InternetCrackUrlA;InternetOpenA;InternetSetOptionA;InternetConnectA;HttpOpenRequestA;OpenSCManagerA;OpenServiceA;InternetQueryOptionA;HttpSendRequestA;InternetCloseHandle;RtlAddVectoredExceptionHandler;RtlRemoveVectoredExceptionHandler;FindResourceExA;GetUserNameExA;RtlAddVectoredContinueHandler;SetStdHandle;GlobalMemoryStatus;CopyFileA;UnhookWindowsHookEx;Thread32First;Thread32Next;Module32FirstW;Module32NextW;listen;accept;InternetCrackUrlW;CoCreateInstanceEx;IWbemServices_ExecQuery;CryptDecrypt;CryptGenKey;CryptExportKey;CryptEncrypt;GetUserNameW
20.0;0;3;6;35;0;15;1;0;17;0;3;0;21;0;0;0;0;1;23;22;1;19;13;56;0;6;0;0;1;1;2;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;2;5;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0
20.0;0;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.0;0;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.0;0;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.0;0;21;18;165;15;2;0;3;60;0;1;1;7;4;0;0;0;3;7;5;1843;8;6;2750;0;1;1;0;0;0;2190;0;0;3888;3;0;1;0;1;0;1160;17;3;0;1;4;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;560;1089;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;0;579;590;1619;0;0;6;0;0;0;0;1;1;0;0;0;0;2;94;0;615;6;0;3;2;0;1;0;0;554;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;560;0;0;0;0;1;0;20;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;3;559;15
20.0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;3;2;9;34;4;1;0;7;0;0;0;2;0;0;0;0;1;3;14;9;47;12;72;0;0;0;0;0;0;16;0;0;4;0;1;2;0;0;0;12;10;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;47;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;103;33;82;2;7;0;2;29;0;1;0;494;1;0;0;6;27;600;2302;5;73;15;319;0;57;2;0;28;0;79;0;1;1;0;9;5;1;3;0;50;47;17;0;0;13;0;0;0;7;0;0;64;0;0;0;40;0;0;0;0;28;0;10;113;4;1;1;0;0;0;0;0;0;0;0;0;0;45;32;0;2;0;7;0;2;1;0;45;0;1;0;0;2;0;0;0;0;0;0;0;1;7;0;1;0;0;0;0;0;28;3;0;0;2;1;6;12;2;0;2;0;0;0;0;0;0;0;0;2;15;111;8;13;12;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;2;0;4;0;4;1;0;2;0;0;0;2;0;0;0;0;0;3;14;2;6;5;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;0;17;33;1;2;0;0;14;0;1;0;1;0;0;0;0;1;1;0;0;16;10;48;0;0;0;0;0;0;2;0;0;0;0;1;1;0;1;0;2;3;1;1;0;0;0;10;13;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;245;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;4;17;33;4;1;0;0;17;0;1;0;1;0;0;0;0;1;1;0;76;15;9;40;0;0;4;0;0;0;15;0;0;571;12;1;1;0;1;0;1974;17;1;1;0;0;0;10;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;13;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;9;0;0;0;0;0;0;0;0;9;0;21;0;0;0;0;0;0;7;0;0;0;0;11;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;245;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;13;0;25;13;13;31;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;77478;18;71;32;1;1;1;9573;0;1;0;15;2;0;0;0;496;16;8;0;5;4;573;0;1;1;0;1;31;62;1;0;16593;5;6;0;0;0;0;2;35;487;1;1;8;1;0;0;16;1;2;0;3;3;141;0;0;2;0;0;1;0;25;0;2;0;0;0;0;2;1;6;7;0;0;0;0;0;0;0;1;0;0;0;1;1;0;6154;0;13;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;15;495;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;0;22;8;9846;581;4507;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;1534;3;94;2;13;0;0;0;0;0;0;0;0
21.0;0;2;1;6;3;4;1;0;2;0;0;0;2;0;0;0;0;1;3;14;2;7;6;24;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;1;1;1;1;2;1;0;2;0;0;0;0;0;0;0;0;2;0;0;0;2;2;17;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;2;1;6;0;4;1;0;2;0;0;0;2;0;0;0;0;1;3;14;2;6;5;19;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;1;1;2;1;2;1;0;0;0;0;0;1;0;0;0;0;2;1;1;0;4;4;14;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;0;0;0;0;2;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;1204;24;74;1;3;0;3;38;0;17;0;8;0;0;0;0;3;31;4;1;81;125;112;52;0;0;0;1;0;5;3;0;0;0;1;3;0;1;0;14;13;3;1;0;0;0;12;1227;5;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;1213;0;0;0;0;0;1;0;1;651;1631;2;0;0;0;0;0;0;2;0;0;216;0;0;0;0;21;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.0;0;3;6;35;0;15;1;0;17;0;3;0;21;0;0;0;0;1;23;22;1;19;13;56;0;6;0;0;1;1;2;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;2;5;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0
